CAM	participantCAM	id	daughterID	motherID	intensity	agreement	isBidirectional	isDeletable	isActive
1696	ID94_1696	25950	26416	26419	6	0	0	NA	NA
1696	ID94_1696	25949	26416	26420	6	1	0	NA	NA
1696	ID94_1696	25948	26416	26421	6	0	0	NA	NA
1696	ID94_1696	25947	26421	26422	6	0	0	NA	NA
1696	ID94_1696	25946	26416	26422	6	1	0	NA	NA
1696	ID94_1696	25945	26416	26423	6	1	0	NA	NA
1696	ID94_1696	25944	26416	26418	6	1	0	NA	NA
1696	ID94_1696	25937	26416	26417	6	0	0	NA	NA
1697	ID94t2_1697	25983	26445	26444	6	0	0	NA	NA
1697	ID94t2_1697	25982	26445	26443	6	1	0	NA	NA
1697	ID94t2_1697	25981	26445	26438	6	1	0	NA	NA
1697	ID94t2_1697	25980	26445	26439	6	1	0	NA	NA
1697	ID94t2_1697	25979	26440	26439	6	0	0	NA	NA
1697	ID94t2_1697	25978	26445	26440	6	0	0	NA	NA
1697	ID94t2_1697	25977	26445	26441	6	1	0	NA	NA
1697	ID94t2_1697	25976	26445	26442	6	0	0	NA	NA
1697	ID94t2_1697	25975	26439	26432	9	1	0	NA	NA
1697	ID94t2_1697	25974	26444	26432	6	1	0	NA	NA
1697	ID94t2_1697	25973	26444	26433	6	1	0	NA	NA
1697	ID94t2_1697	25972	26433	26432	6	1	0	NA	NA
1697	ID94t2_1697	25971	26444	26433	6	1	0	NA	NA
1697	ID94t2_1697	25970	26444	26434	6	1	0	NA	NA
1697	ID94t2_1697	25969	26444	26437	9	1	0	NA	NA
1697	ID94t2_1697	25968	26437	26436	6	1	0	NA	NA
1697	ID94t2_1697	25967	26444	26436	6	1	0	NA	NA
1697	ID94t2_1697	25966	26444	26435	6	1	0	NA	NA
1697	ID94t2_1697	25965	26443	26437	9	0	0	NA	NA
1695	ID95_1695	26014	26406	26460	6	0	0	NA	NA
1695	ID95_1695	26013	26404	26460	6	1	0	NA	NA
1695	ID95_1695	26012	26406	26460	6	1	0	NA	NA
1695	ID95_1695	26011	26411	26459	6	1	0	NA	NA
1695	ID95_1695	25963	26404	26430	6	1	0	NA	NA
1695	ID95_1695	25961	26403	26430	6	0	0	NA	NA
1695	ID95_1695	25960	26403	26431	6	1	0	NA	NA
1695	ID95_1695	25943	26404	26406	6	0	0	NA	NA
1695	ID95_1695	25940	26404	26411	6	0	0	NA	NA
1695	ID95_1695	25939	26403	26413	6	1	0	NA	NA
1695	ID95_1695	25938	26403	26407	6	1	0	NA	NA
1695	ID95_1695	25935	26404	26405	6	1	0	NA	NA
1695	ID95_1695	25934	26403	26405	6	0	0	NA	NA
1695	ID95_1695	25933	26403	26412	6	0	0	NA	NA
1695	ID95_1695	25932	26404	26412	6	1	0	NA	NA
1695	ID95_1695	25931	26404	26406	9	0	0	NA	NA
1695	ID95_1695	25930	26403	26406	9	1	0	NA	NA
1695	ID95_1695	25928	26403	26407	6	1	0	NA	NA
1695	ID95_1695	25927	26403	26405	6	1	0	NA	NA
1695	ID95_1695	25926	26404	26405	6	1	0	NA	NA
1695	ID95_1695	25925	26403	26412	6	1	0	NA	NA
1695	ID95_1695	25924	26404	26412	6	1	0	NA	NA
1695	ID95_1695	25923	26403	26406	6	1	0	NA	NA
1695	ID95_1695	25922	26404	26406	6	1	0	NA	NA
1695	ID95_1695	25921	26404	26406	6	1	0	NA	NA
1695	ID95_1695	25920	26409	26411	6	1	0	NA	NA
1695	ID95_1695	25919	26410	26411	6	1	0	NA	NA
1695	ID95_1695	25918	26408	26411	6	1	0	NA	NA
1695	ID95_1695	25917	26408	26411	6	1	0	NA	NA
1695	ID95_1695	25916	26404	26411	6	1	0	NA	NA
1695	ID95_1695	25915	26403	26404	6	0	0	NA	NA
1698	ID95t2_1698	26010	26458	26457	6	0	0	NA	NA
1698	ID95t2_1698	26009	26457	26450	6	1	0	NA	NA
1698	ID95t2_1698	26008	26453	26450	6	1	0	NA	NA
1698	ID95t2_1698	26007	26453	26450	6	1	0	NA	NA
1698	ID95t2_1698	26006	26451	26450	6	1	0	NA	NA
1698	ID95t2_1698	26005	26452	26450	6	1	0	NA	NA
1698	ID95t2_1698	26004	26457	26455	6	1	0	NA	NA
1698	ID95t2_1698	26003	26457	26455	6	1	0	NA	NA
1698	ID95t2_1698	26002	26458	26455	6	1	0	NA	NA
1698	ID95t2_1698	26001	26457	26449	6	1	0	NA	NA
1698	ID95t2_1698	26000	26458	26449	6	1	0	NA	NA
1698	ID95t2_1698	25999	26457	26456	6	1	0	NA	NA
1698	ID95t2_1698	25998	26458	26456	6	1	0	NA	NA
1698	ID95t2_1698	25997	26458	26454	6	1	0	NA	NA
1698	ID95t2_1698	25996	26458	26455	9	1	0	NA	NA
1698	ID95t2_1698	25995	26457	26455	9	0	0	NA	NA
1698	ID95t2_1698	25994	26457	26449	6	1	0	NA	NA
1698	ID95t2_1698	25993	26458	26449	6	0	0	NA	NA
1698	ID95t2_1698	25992	26458	26456	6	0	0	NA	NA
1698	ID95t2_1698	25991	26457	26456	6	1	0	NA	NA
1698	ID95t2_1698	25990	26458	26454	6	1	0	NA	NA
1698	ID95t2_1698	25989	26458	26448	6	1	0	NA	NA
1698	ID95t2_1698	25988	26457	26450	6	0	0	NA	NA
1698	ID95t2_1698	25987	26457	26455	6	0	0	NA	NA
1698	ID95t2_1698	25986	26458	26446	6	1	0	NA	NA
1698	ID95t2_1698	25985	26458	26447	6	0	0	NA	NA
1698	ID95t2_1698	25984	26457	26447	6	1	0	NA	NA
1699	ID96_1699	26034	26464	26467	9	0	0	NA	NA
1699	ID96_1699	26033	26473	26474	9	1	0	NA	NA
1699	ID96_1699	26032	26474	26475	6	1	0	NA	NA
1699	ID96_1699	26031	26473	26475	6	1	0	NA	NA
1699	ID96_1699	26030	26474	26475	6	1	0	NA	NA
1699	ID96_1699	26029	26473	26474	6	1	0	NA	NA
1699	ID96_1699	26028	26463	26473	6	1	0	NA	NA
1699	ID96_1699	26027	26463	26470	6	0	0	NA	NA
1699	ID96_1699	26026	26463	26469	6	0	0	NA	NA
1699	ID96_1699	26025	26463	26468	6	1	0	NA	NA
1699	ID96_1699	26024	26463	26468	6	1	0	NA	NA
1699	ID96_1699	26023	26464	26472	6	0	0	NA	NA
1699	ID96_1699	26022	26467	26471	6	1	0	NA	NA
1699	ID96_1699	26021	26464	26471	6	0	0	NA	NA
1699	ID96_1699	26020	26464	26466	6	1	0	NA	NA
1699	ID96_1699	26019	26464	26477	9	1	0	NA	NA
1699	ID96_1699	26018	26476	26477	6	1	0	NA	NA
1699	ID96_1699	26017	26465	26477	9	1	0	NA	NA
1699	ID96_1699	26016	26463	26464	6	0	0	NA	NA
1700	ID96t2_1700	26059	26491	26495	6	1	0	NA	NA
1700	ID96t2_1700	26058	26491	26494	6	0	0	NA	NA
1700	ID96t2_1700	26057	26493	26494	6	1	0	NA	NA
1700	ID96t2_1700	26056	26491	26494	6	1	0	NA	NA
1700	ID96t2_1700	26055	26488	26493	9	1	0	NA	NA
1700	ID96t2_1700	26054	26491	26493	9	1	0	NA	NA
1700	ID96t2_1700	26053	26492	26491	6	0	0	NA	NA
1700	ID96t2_1700	26052	26490	26478	9	1	0	NA	NA
1700	ID96t2_1700	26051	26479	26478	6	1	0	NA	NA
1700	ID96t2_1700	26050	26491	26478	9	1	0	NA	NA
1700	ID96t2_1700	26049	26491	26489	6	1	0	NA	NA
1700	ID96t2_1700	26048	26491	26484	6	0	0	NA	NA
1700	ID96t2_1700	26047	26488	26484	6	1	0	NA	NA
1700	ID96t2_1700	26046	26491	26483	6	0	0	NA	NA
1700	ID96t2_1700	26045	26492	26487	6	1	0	NA	NA
1700	ID96t2_1700	26044	26492	26487	6	1	0	NA	NA
1700	ID96t2_1700	26043	26492	26486	6	0	0	NA	NA
1700	ID96t2_1700	26042	26492	26485	6	0	0	NA	NA
1700	ID96t2_1700	26041	26492	26482	6	1	0	NA	NA
1700	ID96t2_1700	26040	26482	26481	6	1	0	NA	NA
1700	ID96t2_1700	26039	26481	26480	6	1	0	NA	NA
1700	ID96t2_1700	26038	26482	26480	6	1	0	NA	NA
1700	ID96t2_1700	26037	26481	26480	6	1	0	NA	NA
1700	ID96t2_1700	26036	26482	26481	9	1	0	NA	NA
1700	ID96t2_1700	26035	26491	26488	9	0	0	NA	NA
1701	ID97_1701	26072	26501	26503	6	1	0	NA	NA
1701	ID97_1701	26071	26503	26504	6	1	0	NA	NA
1701	ID97_1701	26070	26498	26501	6	1	0	NA	NA
1701	ID97_1701	26069	26498	26500	6	1	0	NA	NA
1701	ID97_1701	26068	26498	26502	6	1	0	NA	NA
1701	ID97_1701	26067	26498	26503	6	0	0	NA	NA
1701	ID97_1701	26066	26498	26504	6	1	0	NA	NA
1701	ID97_1701	26065	26499	26506	9	1	0	NA	NA
1701	ID97_1701	26064	26499	26507	6	1	0	NA	NA
1701	ID97_1701	26063	26499	26508	6	1	0	NA	NA
1701	ID97_1701	26062	26499	26505	9	1	0	NA	NA
1701	ID97_1701	26061	26498	26499	6	0	0	NA	NA
1702	ID97t2_1702	26088	26512	26520	6	1	0	NA	NA
1702	ID97t2_1702	26087	26509	26520	6	1	0	NA	NA
1702	ID97t2_1702	26086	26519	26518	6	0	0	NA	NA
1702	ID97t2_1702	26085	26518	26512	9	1	0	NA	NA
1702	ID97t2_1702	26084	26518	26509	6	1	0	NA	NA
1702	ID97t2_1702	26083	26518	26510	6	1	0	NA	NA
1702	ID97t2_1702	26082	26518	26511	9	1	0	NA	NA
1702	ID97t2_1702	26081	26519	26513	6	1	0	NA	NA
1702	ID97t2_1702	26080	26519	26514	6	0	0	NA	NA
1702	ID97t2_1702	26079	26519	26515	6	1	0	NA	NA
1702	ID97t2_1702	26078	26519	26517	6	1	0	NA	NA
1702	ID97t2_1702	26077	26519	26516	6	1	0	NA	NA
1702	ID97t2_1702	26076	26514	26513	6	1	0	NA	NA
1702	ID97t2_1702	26075	26516	26514	6	1	0	NA	NA
1703	ID98_1703	26113	26523	26537	6	0	0	NA	NA
1703	ID98_1703	26112	26523	26543	9	0	0	NA	NA
1703	ID98_1703	26111	26524	26542	6	0	0	NA	NA
1703	ID98_1703	26110	26523	26543	6	1	0	NA	NA
1703	ID98_1703	26109	26523	26540	6	1	0	NA	NA
1703	ID98_1703	26108	26523	26537	6	1	0	NA	NA
1703	ID98_1703	26107	26523	26534	6	0	0	NA	NA
1703	ID98_1703	26106	26523	26539	6	0	0	NA	NA
1703	ID98_1703	26105	26523	26535	6	0	0	NA	NA
1703	ID98_1703	26103	26524	26538	6	1	0	NA	NA
1703	ID98_1703	26102	26524	26528	6	1	0	NA	NA
1703	ID98_1703	26101	26524	26525	6	1	0	NA	NA
1703	ID98_1703	26100	26524	26536	6	1	0	NA	NA
1703	ID98_1703	26099	26524	26541	6	0	0	NA	NA
1703	ID98_1703	26098	26524	26527	6	0	0	NA	NA
1703	ID98_1703	26097	26524	26526	6	0	0	NA	NA
1703	ID98_1703	26096	26524	26532	6	0	0	NA	NA
1703	ID98_1703	26095	26523	26533	6	1	0	NA	NA
1703	ID98_1703	26094	26523	26529	9	1	0	NA	NA
1703	ID98_1703	26093	26529	26531	6	1	0	NA	NA
1703	ID98_1703	26092	26529	26530	6	0	0	NA	NA
1703	ID98_1703	26091	26529	26531	6	1	0	NA	NA
1703	ID98_1703	26090	26523	26524	6	0	0	NA	NA
1703r	ID98t2_1703	26113	26523	26537	6	0	0	NA	NA
1703r	ID98t2_1703	26112	26523	26543	9	0	0	NA	NA
1703r	ID98t2_1703	26111	26524	26542	6	0	0	NA	NA
1703r	ID98t2_1703	26110	26523	26543	6	1	0	NA	NA
1703r	ID98t2_1703	26109	26523	26540	6	1	0	NA	NA
1703r	ID98t2_1703	26108	26523	26537	6	1	0	NA	NA
1703r	ID98t2_1703	26107	26523	26534	6	0	0	NA	NA
1703r	ID98t2_1703	26106	26523	26539	6	0	0	NA	NA
1703r	ID98t2_1703	26105	26523	26535	6	0	0	NA	NA
1703r	ID98t2_1703	26103	26524	26538	6	1	0	NA	NA
1703r	ID98t2_1703	26102	26524	26528	6	1	0	NA	NA
1703r	ID98t2_1703	26101	26524	26525	6	1	0	NA	NA
1703r	ID98t2_1703	26100	26524	26536	6	1	0	NA	NA
1703r	ID98t2_1703	26099	26524	26541	6	0	0	NA	NA
1703r	ID98t2_1703	26098	26524	26527	6	0	0	NA	NA
1703r	ID98t2_1703	26097	26524	26526	6	0	0	NA	NA
1703r	ID98t2_1703	26096	26524	26532	6	0	0	NA	NA
1703r	ID98t2_1703	26095	26523	26533	6	1	0	NA	NA
1703r	ID98t2_1703	26094	26523	26529	9	1	0	NA	NA
1703r	ID98t2_1703	26093	26529	26531	6	1	0	NA	NA
1703r	ID98t2_1703	26092	26529	26530	6	0	0	NA	NA
1703r	ID98t2_1703	26091	26529	26531	6	1	0	NA	NA
1703r	ID98t2_1703	26090	26523	26524	6	0	0	NA	NA
1704	ID99_1704	26131	26547	26557	9	1	0	NA	NA
1704	ID99_1704	26130	26548	26556	6	1	0	NA	NA
1704	ID99_1704	26129	26547	26556	9	1	0	NA	NA
1704	ID99_1704	26127	26547	26555	6	1	0	NA	NA
1704	ID99_1704	26126	26549	26555	6	1	0	NA	NA
1704	ID99_1704	26125	26547	26549	9	1	0	NA	NA
1704	ID99_1704	26124	26550	26551	6	1	0	NA	NA
1704	ID99_1704	26123	26547	26550	6	1	0	NA	NA
1704	ID99_1704	26122	26546	26551	9	1	0	NA	NA
1704	ID99_1704	26121	26546	26554	6	1	0	NA	NA
1704	ID99_1704	26120	26552	26553	6	1	0	NA	NA
1704	ID99_1704	26119	26546	26552	6	1	0	NA	NA
1704	ID99_1704	26118	26547	26552	6	1	0	NA	NA
1704	ID99_1704	26117	26546	26553	9	1	0	NA	NA
1704	ID99_1704	26116	26547	26548	9	1	0	NA	NA
1704	ID99_1704	26115	26546	26547	6	0	0	NA	NA
1704r	ID99t2_1704	26131	26547	26557	9	1	0	NA	NA
1704r	ID99t2_1704	26130	26548	26556	6	1	0	NA	NA
1704r	ID99t2_1704	26129	26547	26556	9	1	0	NA	NA
1704r	ID99t2_1704	26127	26547	26555	6	1	0	NA	NA
1704r	ID99t2_1704	26126	26549	26555	6	1	0	NA	NA
1704r	ID99t2_1704	26125	26547	26549	9	1	0	NA	NA
1704r	ID99t2_1704	26124	26550	26551	6	1	0	NA	NA
1704r	ID99t2_1704	26123	26547	26550	6	1	0	NA	NA
1704r	ID99t2_1704	26122	26546	26551	9	1	0	NA	NA
1704r	ID99t2_1704	26121	26546	26554	6	1	0	NA	NA
1704r	ID99t2_1704	26120	26552	26553	6	1	0	NA	NA
1704r	ID99t2_1704	26119	26546	26552	6	1	0	NA	NA
1704r	ID99t2_1704	26118	26547	26552	6	1	0	NA	NA
1704r	ID99t2_1704	26117	26546	26553	9	1	0	NA	NA
1704r	ID99t2_1704	26116	26547	26548	9	1	0	NA	NA
1704r	ID99t2_1704	26115	26546	26547	6	0	0	NA	NA
1705	ID100_1705	26162	26561	26576	6	0	0	NA	NA
1705	ID100_1705	26161	26561	26571	6	0	0	NA	NA
1705	ID100_1705	26160	26561	26572	6	1	0	NA	NA
1705	ID100_1705	26159	26565	26576	6	0	0	NA	NA
1705	ID100_1705	26158	26568	26569	6	0	0	NA	NA
1705	ID100_1705	26157	26571	26574	6	1	0	NA	NA
1705	ID100_1705	26156	26564	26575	6	1	0	NA	NA
1705	ID100_1705	26155	26561	26567	6	1	0	NA	NA
1705	ID100_1705	26154	26563	26565	6	0	0	NA	NA
1705	ID100_1705	26153	26561	26573	6	0	0	NA	NA
1705	ID100_1705	26152	26570	26576	6	0	0	NA	NA
1705	ID100_1705	26151	26560	26576	6	1	0	NA	NA
1705	ID100_1705	26150	26571	26575	6	1	0	NA	NA
1705	ID100_1705	26149	26574	26575	6	0	0	NA	NA
1705	ID100_1705	26148	26560	26575	6	0	0	NA	NA
1705	ID100_1705	26147	26561	26565	6	0	0	NA	NA
1705	ID100_1705	26146	26564	26574	6	0	0	NA	NA
1705	ID100_1705	26145	26561	26574	6	1	0	NA	NA
1705	ID100_1705	26144	26561	26572	6	1	0	NA	NA
1705	ID100_1705	26143	26560	26568	6	1	0	NA	NA
1705	ID100_1705	26142	26561	26565	6	1	0	NA	NA
1705	ID100_1705	26140	26561	26569	6	1	0	NA	NA
1705	ID100_1705	26139	26561	26562	6	1	0	NA	NA
1705	ID100_1705	26138	26560	26567	6	0	0	NA	NA
1705	ID100_1705	26137	26560	26573	6	1	0	NA	NA
1705	ID100_1705	26136	26560	26571	6	1	0	NA	NA
1705	ID100_1705	26135	26560	26564	6	1	0	NA	NA
1705	ID100_1705	26134	26561	26564	6	1	0	NA	NA
1705	ID100_1705	26133	26560	26561	6	1	0	NA	NA
1705r	ID100t2_1705	26162	26561	26576	6	0	0	NA	NA
1705r	ID100t2_1705	26161	26561	26571	6	0	0	NA	NA
1705r	ID100t2_1705	26160	26561	26572	6	1	0	NA	NA
1705r	ID100t2_1705	26159	26565	26576	6	0	0	NA	NA
1705r	ID100t2_1705	26158	26568	26569	6	0	0	NA	NA
1705r	ID100t2_1705	26157	26571	26574	6	1	0	NA	NA
1705r	ID100t2_1705	26156	26564	26575	6	1	0	NA	NA
1705r	ID100t2_1705	26155	26561	26567	6	1	0	NA	NA
1705r	ID100t2_1705	26154	26563	26565	6	0	0	NA	NA
1705r	ID100t2_1705	26153	26561	26573	6	0	0	NA	NA
1705r	ID100t2_1705	26152	26570	26576	6	0	0	NA	NA
1705r	ID100t2_1705	26151	26560	26576	6	1	0	NA	NA
1705r	ID100t2_1705	26150	26571	26575	6	1	0	NA	NA
1705r	ID100t2_1705	26149	26574	26575	6	0	0	NA	NA
1705r	ID100t2_1705	26148	26560	26575	6	0	0	NA	NA
1705r	ID100t2_1705	26147	26561	26565	6	0	0	NA	NA
1705r	ID100t2_1705	26146	26564	26574	6	0	0	NA	NA
1705r	ID100t2_1705	26145	26561	26574	6	1	0	NA	NA
1705r	ID100t2_1705	26144	26561	26572	6	1	0	NA	NA
1705r	ID100t2_1705	26143	26560	26568	6	1	0	NA	NA
1705r	ID100t2_1705	26142	26561	26565	6	1	0	NA	NA
1705r	ID100t2_1705	26140	26561	26569	6	1	0	NA	NA
1705r	ID100t2_1705	26139	26561	26562	6	1	0	NA	NA
1705r	ID100t2_1705	26138	26560	26567	6	0	0	NA	NA
1705r	ID100t2_1705	26137	26560	26573	6	1	0	NA	NA
1705r	ID100t2_1705	26136	26560	26571	6	1	0	NA	NA
1705r	ID100t2_1705	26135	26560	26564	6	1	0	NA	NA
1705r	ID100t2_1705	26134	26561	26564	6	1	0	NA	NA
1705r	ID100t2_1705	26133	26560	26561	6	1	0	NA	NA
1706	ID101_1706	26182	26580	26590	6	1	0	NA	NA
1706	ID101_1706	26181	26579	26589	6	1	1	NA	NA
1706	ID101_1706	26180	26580	26588	6	1	1	NA	NA
1706	ID101_1706	26178	26580	26585	6	1	0	NA	NA
1706	ID101_1706	26176	26583	26587	6	1	0	NA	NA
1706	ID101_1706	26175	26580	26586	6	1	0	NA	NA
1706	ID101_1706	26174	26583	26586	6	1	0	NA	NA
1706	ID101_1706	26173	26579	26587	6	1	0	NA	NA
1706	ID101_1706	26172	26579	26585	6	1	0	NA	NA
1706	ID101_1706	26171	26581	26584	6	1	0	NA	NA
1706	ID101_1706	26170	26582	26584	6	1	0	NA	NA
1706	ID101_1706	26169	26579	26583	6	1	0	NA	NA
1706	ID101_1706	26168	26580	26582	6	1	0	NA	NA
1706	ID101_1706	26167	26580	26583	6	0	0	NA	NA
1706	ID101_1706	26166	26579	26581	6	1	1	NA	NA
1706	ID101_1706	26165	26580	26581	6	0	1	NA	NA
1706	ID101_1706	26164	26579	26580	6	0	0	NA	NA
1706r	ID101t2_1706	26182	26580	26590	6	1	0	NA	NA
1706r	ID101t2_1706	26181	26579	26589	6	1	1	NA	NA
1706r	ID101t2_1706	26180	26580	26588	6	1	1	NA	NA
1706r	ID101t2_1706	26178	26580	26585	6	1	0	NA	NA
1706r	ID101t2_1706	26176	26583	26587	6	1	0	NA	NA
1706r	ID101t2_1706	26175	26580	26586	6	1	0	NA	NA
1706r	ID101t2_1706	26174	26583	26586	6	1	0	NA	NA
1706r	ID101t2_1706	26173	26579	26587	6	1	0	NA	NA
1706r	ID101t2_1706	26172	26579	26585	6	1	0	NA	NA
1706r	ID101t2_1706	26171	26581	26584	6	1	0	NA	NA
1706r	ID101t2_1706	26170	26582	26584	6	1	0	NA	NA
1706r	ID101t2_1706	26169	26579	26583	6	1	0	NA	NA
1706r	ID101t2_1706	26168	26580	26582	6	1	0	NA	NA
1706r	ID101t2_1706	26167	26580	26583	6	0	0	NA	NA
1706r	ID101t2_1706	26166	26579	26581	6	1	1	NA	NA
1706r	ID101t2_1706	26165	26580	26581	6	0	1	NA	NA
1706r	ID101t2_1706	26164	26579	26580	6	0	0	NA	NA
1707	ID102_1707	26210	26597	26602	6	1	0	NA	NA
1707	ID102_1707	26209	26595	26603	6	0	0	NA	NA
1707	ID102_1707	26208	26600	26604	6	1	0	NA	NA
1707	ID102_1707	26207	26598	26606	9	1	0	NA	NA
1707	ID102_1707	26206	26601	26602	6	1	0	NA	NA
1707	ID102_1707	26205	26604	26607	6	1	0	NA	NA
1707	ID102_1707	26204	26596	26597	9	1	0	NA	NA
1707	ID102_1707	26203	26599	26606	6	1	0	NA	NA
1707	ID102_1707	26202	26600	26607	6	1	0	NA	NA
1707	ID102_1707	26201	26595	26600	6	0	0	NA	NA
1707	ID102_1707	26200	26598	26605	6	0	0	NA	NA
1707	ID102_1707	26199	26593	26598	6	0	0	NA	NA
1707	ID102_1707	26198	26596	26601	9	0	0	NA	NA
1707	ID102_1707	26197	26594	26601	6	1	0	NA	NA
1707	ID102_1707	26196	26593	26602	6	1	0	NA	NA
1707	ID102_1707	26195	26593	26603	6	1	0	NA	NA
1707	ID102_1707	26194	26594	26603	6	1	0	NA	NA
1707	ID102_1707	26193	26593	26606	9	0	0	NA	NA
1707	ID102_1707	26192	26594	26604	6	0	0	NA	NA
1707	ID102_1707	26191	26593	26595	6	1	0	NA	NA
1707	ID102_1707	26190	26594	26605	9	1	0	NA	NA
1707	ID102_1707	26189	26594	26600	6	0	0	NA	NA
1707	ID102_1707	26188	26593	26607	9	0	0	NA	NA
1707	ID102_1707	26187	26597	26593	6	1	0	NA	NA
1707	ID102_1707	26186	26594	26599	6	1	0	NA	NA
1707	ID102_1707	26185	26593	26596	6	1	0	NA	NA
1707	ID102_1707	26184	26593	26594	6	0	0	NA	NA
1708	ID102t2_1708	26237	26622	26621	6	0	0	NA	NA
1708	ID102t2_1708	26236	26622	26610	6	1	0	NA	NA
1708	ID102t2_1708	26235	26621	26617	6	1	0	NA	NA
1708	ID102t2_1708	26234	26619	26622	6	1	0	NA	NA
1708	ID102t2_1708	26233	26622	26609	9	0	0	NA	NA
1708	ID102t2_1708	26232	26621	26608	6	0	0	NA	NA
1708	ID102t2_1708	26231	26621	26612	9	1	0	NA	NA
1708	ID102t2_1708	26230	26622	26620	6	1	0	NA	NA
1708	ID102t2_1708	26229	26621	26613	6	0	0	NA	NA
1708	ID102t2_1708	26228	26622	26611	9	0	0	NA	NA
1708	ID102t2_1708	26227	26621	26614	6	1	0	NA	NA
1708	ID102t2_1708	26226	26622	26614	6	1	0	NA	NA
1708	ID102t2_1708	26225	26622	26615	6	1	0	NA	NA
1708	ID102t2_1708	26224	26621	26616	6	1	0	NA	NA
1708	ID102t2_1708	26223	26610	26616	9	0	0	NA	NA
1708	ID102t2_1708	26222	26622	26618	6	0	0	NA	NA
1708	ID102t2_1708	26221	26618	26612	6	0	0	NA	NA
1708	ID102t2_1708	26220	26620	26608	6	0	0	NA	NA
1708	ID102t2_1708	26219	26608	26609	6	1	0	NA	NA
1708	ID102t2_1708	26218	26617	26611	6	1	0	NA	NA
1708	ID102t2_1708	26217	26610	26619	9	1	0	NA	NA
1708	ID102t2_1708	26216	26613	26609	6	1	0	NA	NA
1708	ID102t2_1708	26215	26616	26615	6	1	0	NA	NA
1708	ID102t2_1708	26214	26618	26611	9	1	0	NA	NA
1708	ID102t2_1708	26213	26608	26613	6	1	0	NA	NA
1708	ID102t2_1708	26212	26620	26614	6	0	0	NA	NA
1708	ID102t2_1708	26211	26619	26615	6	1	0	NA	NA
1709	ID103_1709	26271	26633	26634	6	0	0	NA	NA
1709	ID103_1709	26270	26634	26637	6	0	0	NA	NA
1709	ID103_1709	26269	26633	26634	6	1	0	NA	NA
1709	ID103_1709	26268	26635	26640	9	1	0	NA	NA
1709	ID103_1709	26267	26636	26640	6	1	0	NA	NA
1709	ID103_1709	26266	26625	26639	6	1	0	NA	NA
1709	ID103_1709	26265	26625	26635	6	1	0	NA	NA
1709	ID103_1709	26264	26625	26634	6	1	0	NA	NA
1709	ID103_1709	26263	26625	26637	6	1	0	NA	NA
1709	ID103_1709	26262	26625	26633	6	1	0	NA	NA
1709	ID103_1709	26261	26625	26640	6	1	0	NA	NA
1709	ID103_1709	26260	26625	26636	6	1	0	NA	NA
1709	ID103_1709	26258	26627	26629	6	1	0	NA	NA
1709	ID103_1709	26257	26627	26630	6	1	0	NA	NA
1709	ID103_1709	26256	26638	26641	9	1	0	NA	NA
1709	ID103_1709	26255	26631	26632	9	1	0	NA	NA
1709	ID103_1709	26254	26626	26638	6	1	0	NA	NA
1709	ID103_1709	26253	26638	26641	6	1	0	NA	NA
1709	ID103_1709	26252	26627	26630	6	1	0	NA	NA
1709	ID103_1709	26251	26627	26629	6	1	0	NA	NA
1709	ID103_1709	26250	26631	26632	6	1	0	NA	NA
1709	ID103_1709	26249	26626	26631	6	1	0	NA	NA
1709	ID103_1709	26248	26626	26629	6	1	0	NA	NA
1709	ID103_1709	26247	26626	26632	6	1	0	NA	NA
1709	ID103_1709	26246	26626	26627	6	1	0	NA	NA
1709	ID103_1709	26245	26626	26630	6	1	0	NA	NA
1709	ID103_1709	26244	26626	26628	6	1	0	NA	NA
1709	ID103_1709	26243	26626	26638	6	1	0	NA	NA
1709	ID103_1709	26241	26626	26638	6	0	0	NA	NA
1709	ID103_1709	26240	26626	26641	6	1	0	NA	NA
1709	ID103_1709	26239	26625	26626	6	0	0	NA	NA
1709r	ID103t2_1709	26271	26633	26634	6	0	0	NA	NA
1709r	ID103t2_1709	26270	26634	26637	6	0	0	NA	NA
1709r	ID103t2_1709	26269	26633	26634	6	1	0	NA	NA
1709r	ID103t2_1709	26268	26635	26640	9	1	0	NA	NA
1709r	ID103t2_1709	26267	26636	26640	6	1	0	NA	NA
1709r	ID103t2_1709	26266	26625	26639	6	1	0	NA	NA
1709r	ID103t2_1709	26265	26625	26635	6	1	0	NA	NA
1709r	ID103t2_1709	26264	26625	26634	6	1	0	NA	NA
1709r	ID103t2_1709	26263	26625	26637	6	1	0	NA	NA
1709r	ID103t2_1709	26262	26625	26633	6	1	0	NA	NA
1709r	ID103t2_1709	26261	26625	26640	6	1	0	NA	NA
1709r	ID103t2_1709	26260	26625	26636	6	1	0	NA	NA
1709r	ID103t2_1709	26258	26627	26629	6	1	0	NA	NA
1709r	ID103t2_1709	26257	26627	26630	6	1	0	NA	NA
1709r	ID103t2_1709	26256	26638	26641	9	1	0	NA	NA
1709r	ID103t2_1709	26255	26631	26632	9	1	0	NA	NA
1709r	ID103t2_1709	26254	26626	26638	6	1	0	NA	NA
1709r	ID103t2_1709	26253	26638	26641	6	1	0	NA	NA
1709r	ID103t2_1709	26252	26627	26630	6	1	0	NA	NA
1709r	ID103t2_1709	26251	26627	26629	6	1	0	NA	NA
1709r	ID103t2_1709	26250	26631	26632	6	1	0	NA	NA
1709r	ID103t2_1709	26249	26626	26631	6	1	0	NA	NA
